Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Days,Age,Family_Size,Money_Spent,Essential_Share,Luxury_Share,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Has_Partner_Single,Has_Kids_1,cluster,Cluster,Total_Promos
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,13478400000000000,56,3,460,0.19130434782608696,0.02826086956521739,0,1,0,0,0,1,0,0,1
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,62380800000000000,53,3,429,0.19813519813519814,0.21212121212121213,0,0,0,0,0,1,0,0,0
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,86400000000000,37,2,89,0.5617977528089888,0.2247191011235955,0,1,0,0,1,1,2,2,0
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,70588800000000000,73,3,1021,0.05582761998041136,0.07443682664054849,0,0,0,1,0,1,0,0,0
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,56592000000000000,76,2,1381,0.23823316437364228,0.03041274438812455,0,1,0,0,0,0,1,1,2
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,41990400000000000,67,2,306,0.2581699346405229,0.00980392156862745,0,1,0,0,1,1,0,0,0
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,31276800000000000,47,4,18,0.5555555555555556,0.0,0,1,0,0,1,1,2,2,0
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,35856000000000000,48,3,162,0.48148148148148145,0.08641975308641975,0,1,0,0,0,1,2,2,0
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,40867200000000000,70,1,1231,0.44435418359057677,0.0463038180341186,0,1,0,0,1,0,1,1,0
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,60307200000000000,67,4,13,0.23076923076923078,0.38461538461538464,0,0,1,0,1,1,2,2,0
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,81129600000000000,80,2,1706,0.18053927315357562,0.019343493552168817,0,0,0,1,0,0,0,0,0
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,18921600000000000,41,3,121,0.48760330578512395,0.04132231404958678,0,1,0,0,0,1,2,2,0
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,60480000000000000,50,1,1293,0.20726991492652747,0.009280742459396751,0,0,0,1,1,0,1,1,0
157243.0,0,1,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,29116800000000000,52,3,1608,0.9856965174129353,0.0006218905472636816,0,0,0,1,0,1,1,1,0
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,33523200000000000,59,5,88,0.4431818181818182,0.3181818181818182,0,1,0,0,0,1,2,2,0
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,33091200000000000,72,1,421,0.5890736342042755,0.06413301662707839,0,1,0,0,1,0,1,1,1
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,40176000000000000,66,1,259,0.17374517374517376,0.007722007722007722,0,1,0,0,1,0,0,0,1
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,57283200000000000,37,1,1117,0.5729632945389436,0.11101163831692032,0,1,0,0,1,0,1,1,0
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,24537600000000000,68,4,89,0.4157303370786517,0.2247191011235955,0,1,0,0,0,1,2,2,0
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,19785600000000000,60,4,36,0.5833333333333334,0.19444444444444445,0,1,0,0,0,1,2,2,0
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,44150400000000000,43,3,57,0.3684210526315789,0.2807017543859649,0,1,0,0,0,1,2,2,0
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,19785600000000000,55,4,148,0.22297297297297297,0.18243243243243243,0,1,0,0,0,1,2,2,0
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,26784000000000000,66,4,93,0.06451612903225806,0.06451612903225806,0,0,0,1,0,1,2,2,0
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,21254400000000000,58,2,119,0.10084033613445378,0.40336134453781514,0,1,0,0,1,1,2,2,1
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,62812800000000000,50,3,1835,0.32098092643051773,0.014168937329700272,0,0,0,1,0,1,0,0,0
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,62208000000000000,77,2,1318,0.20561456752655538,0.08421851289833081,0,0,0,1,0,0,1,1,2
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,17020800000000000,55,4,45,0.3111111111111111,0.044444444444444446,0,0,0,1,0,1,2,2,0
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,14256000000000000,66,5,10,0.7,0.1,0,1,0,0,0,1,2,2,0
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,59875200000000000,74,2,978,0.5603271983640081,0.2280163599182004,0,0,0,0,0,0,1,1,1
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,2678400000000000,49,3,191,0.14136125654450263,0.03664921465968586,0,0,0,1,0,1,2,2,0
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,5356800000000000,37,3,57,0.42105263157894735,0.15789473684210525,0,0,0,0,0,1,2,2,0
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,37497600000000000,79,2,1033,0.2468538238141336,0.13649564375605033,0,0,1,0,0,0,1,1,0
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,27475200000000000,41,3,66,0.10606060606060606,0.18181818181818182,0,0,1,0,0,1,2,2,0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,15033600000000000,64,2,43,0.4186046511627907,0.23255813953488372,1,0,0,0,0,0,2,2,0
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,81043200000000000,42,3,50,0.58,0.14,0,1,0,0,0,1,2,2,0
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,10800000000000000,55,2,39,0.05128205128205128,0.05128205128205128,0,0,0,1,1,1,2,2,0
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,57542400000000000,59,3,608,0.20723684210526316,0.1924342105263158,0,1,0,0,0,1,0,0,0
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,54172800000000000,49,2,1581,0.4471853257432005,0.009487666034155597,0,1,0,0,0,0,1,1,0
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56246400000000000,61,4,68,0.3235294117647059,0.058823529411764705,0,0,0,1,0,1,2,2,0
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,70675200000000000,47,3,80,0.5375,0.45,1,0,0,0,0,1,2,2,1
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,49075200000000000,36,2,1282,0.46879875195007803,0.07956318252730109,0,0,0,1,0,0,1,1,0
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,47952000000000000,37,3,91,0.2967032967032967,0.24175824175824176,0,1,0,0,0,1,2,2,0
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,56678400000000000,52,4,315,0.1873015873015873,0.0380952380952381,0,1,0,0,0,1,0,0,0
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,29548800000000000,48,4,31,0.41935483870967744,0.22580645161290322,0,1,0,0,0,1,2,2,0
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,17884800000000000,45,2,834,0.18465227817745802,0.009592326139088728,0,0,1,0,0,0,0,0,0
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,38275200000000000,71,2,1600,0.535625,0.031875,0,1,0,0,0,0,1,1,1
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,59443200000000000,71,2,1270,0.5677165354330709,0.13543307086614173,0,1,0,0,0,0,1,1,0
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,21600000000000000,52,3,263,0.33079847908745247,0.30038022813688214,0,0,0,1,1,1,2,2,1
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,13824000000000000,73,2,535,0.08224299065420561,0.07289719626168224,0,1,0,0,1,1,0,0,1
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,38880000000000000,57,1,1295,0.7065637065637066,0.07104247104247104,0,1,0,0,1,0,1,1,0
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,36115200000000000,47,2,1150,0.36695652173913046,0.04695652173913043,0,1,0,0,1,1,0,0,0
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,88905600000000000,48,2,1240,0.19596774193548386,0.0467741935483871,0,0,0,1,0,0,1,1,3
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,43804800000000000,60,3,38,0.34210526315789475,0.07894736842105263,0,0,0,1,1,1,2,2,0
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,67910400000000000,41,1,35,0.34285714285714286,0.42857142857142855,0,0,1,0,1,0,2,2,1
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,41558400000000000,37,3,53,0.49056603773584906,0.2641509433962264,0,1,0,0,0,1,2,2,1
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,49420800000000000,62,3,293,0.6075085324232082,0.07167235494880546,0,0,1,0,1,1,2,2,0
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,10540800000000000,59,3,65,0.1076923076923077,0.06153846153846154,0,1,0,0,0,1,2,2,0
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,68083200000000000,71,2,1804,0.22727272727272727,0.10643015521064302,0,1,0,0,1,1,0,0,1
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,53136000000000000,69,3,241,0.6514522821576764,0.03319502074688797,0,1,0,0,0,1,0,0,0
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,22723200000000000,71,2,1101,0.33969118982742963,0.010899182561307902,0,1,0,0,0,0,1,1,0
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,81216000000000000,57,4,264,0.11363636363636363,0.03787878787878788,0,0,0,1,0,1,0,0,0
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,59097600000000000,51,4,541,0.14417744916820702,0.08133086876155268,0,0,1,0,0,1,0,0,0
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,52704000000000000,40,2,1198,0.6828046744574291,0.045075125208681135,0,1,0,0,0,0,1,1,0
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,29030400000000000,48,3,482,0.4211618257261411,0.18464730290456433,0,1,0,0,0,1,2,2,0
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,86400000000000,47,4,17,0.23529411764705882,0.058823529411764705,0,0,0,0,1,1,2,2,0
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,33350400000000000,77,2,1615,0.29411764705882354,0.009907120743034056,0,0,1,0,0,0,1,1,2
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,39916800000000000,71,2,285,0.12982456140350876,0.23157894736842105,0,0,1,0,1,1,0,0,0
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,64972800000000000,45,3,1135,0.20792951541850221,0.03788546255506608,0,1,0,0,0,1,0,0,0
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,2764800000000000,37,3,114,0.5701754385964912,0.15789473684210525,0,0,0,0,0,1,2,2,0
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,33436800000000000,56,2,1047,0.6017191977077364,0.009551098376313277,0,1,0,0,0,0,1,1,0
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,20390400000000000,55,4,714,0.25210084033613445,0.0196078431372549,0,0,0,1,0,1,0,0,0
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,50457600000000000,45,3,185,0.14054054054054055,0.016216216216216217,0,0,0,1,0,1,2,2,0
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,73353600000000000,63,2,1245,0.19678714859437751,0.07389558232931727,0,1,0,0,1,1,0,0,0
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,53568000000000000,47,3,189,0.09523809523809523,0.20634920634920634,0,1,0,0,0,1,2,2,0
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,66700800000000000,49,3,576,0.14930555555555555,0.3159722222222222,0,1,0,0,0,1,0,0,0
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,70416000000000000,73,2,1103,0.20308250226654578,0.08340888485947416,0,1,0,0,1,1,0,0,0
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,73440000000000000,53,2,1753,0.5094124358243012,0.009697661152310326,0,0,0,1,0,0,1,1,0
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,25315200000000000,39,3,17,0.7647058823529411,0.0,0,0,0,1,0,1,2,2,0
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54086400000000000,59,3,433,0.3418013856812933,0.09006928406466513,0,1,0,0,1,1,0,0,0
81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,50457600000000000,63,2,1588,0.2770780856423174,0.01700251889168766,0,0,0,0,1,1,1,1,1
38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49248000000000000,54,3,22,0.5909090909090909,0.13636363636363635,0,1,0,0,0,1,2,2,0
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,20217600000000000,74,1,19,0.7894736842105263,0.21052631578947367,0,1,0,0,1,0,2,2,0
62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,53827200000000000,60,3,1117,0.459265890778872,0.02864816472694718,0,0,0,1,0,1,0,0,0
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,38880000000000000,50,3,69,0.5072463768115942,0.30434782608695654,0,0,0,0,0,1,2,2,0
23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,52099200000000000,43,3,23,0.17391304347826086,0.043478260869565216,0,0,1,0,0,1,2,2,0
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,52272000000000000,67,2,605,0.23801652892561984,0.01818181818181818,0,0,0,1,1,1,0,0,0
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,29808000000000000,52,2,57,0.43859649122807015,0.3508771929824561,0,1,0,0,1,1,2,2,0
73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,34905600000000000,57,1,2088,0.48084291187739464,0.009578544061302681,0,1,0,0,1,0,1,1,1
64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,61603200000000000,67,3,1009,0.46085232903865214,0.03766105054509415,0,1,0,0,0,1,0,0,0
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,42595200000000000,54,2,26,0.38461538461538464,0.038461538461538464,0,1,0,0,1,1,2,2,0
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,32227200000000000,35,2,1627,0.5371850030731408,0.11124769514443761,0,1,0,0,0,0,1,1,1
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,72662400000000000,67,3,1102,0.1206896551724138,0.13793103448275862,0,1,0,0,0,1,0,0,0
31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,18489600000000000,61,4,17,0.29411764705882354,0.058823529411764705,0,0,0,1,0,1,2,2,0
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48816000000000000,53,3,1690,0.2319526627218935,0.047337278106508875,0,1,0,0,0,1,1,1,3
75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,39830400000000000,72,3,1390,0.27050359712230215,0.05539568345323741,0,1,0,0,0,1,0,0,0
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,71452800000000000,37,2,2126,0.49482596425211667,0.08090310442144873,0,0,0,1,0,0,1,1,0
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,66355200000000000,56,3,1531,0.28151534944480733,0.045721750489875895,0,0,1,0,0,1,0,0,0
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,38534400000000000,50,2,64,0.53125,0.203125,0,0,1,0,1,1,2,2,0
29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,34992000000000000,40,2,26,0.38461538461538464,0.4230769230769231,0,1,0,0,1,1,2,2,0
102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,50198400000000000,51,1,1112,0.5611510791366906,0.13309352517985612,0,1,0,0,1,0,1,1,4
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,69552000000000000,67,2,210,0.5714285714285714,0.11904761904761904,0,0,0,0,0,0,2,2,0
75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,71625600000000000,58,4,1148,0.3710801393728223,0.02613240418118467,0,1,0,0,0,1,0,0,0
30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,67737600000000000,51,2,33,0.24242424242424243,0.030303030303030304,0,0,0,1,1,1,2,2,0
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,67478400000000000,64,3,1101,0.13805631244323344,0.01907356948228883,0,0,0,1,0,1,0,0,1
45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,66960000000000000,61,2,322,0.45962732919254656,0.037267080745341616,0,1,0,0,1,1,0,0,0
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,52617600000000000,61,3,44,0.36363636363636365,0.22727272727272727,0,1,0,0,1,1,2,2,0
40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,41558400000000000,68,4,17,0.23529411764705882,0.11764705882352941,0,0,0,1,1,1,2,2,0
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,67996800000000000,46,2,31,0.45161290322580644,0.41935483870967744,0,1,0,0,1,1,2,2,1
69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,48643200000000000,57,3,845,0.31597633136094677,0.028402366863905324,0,0,0,1,1,1,0,0,0
44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,14860800000000000,55,3,275,0.32,0.025454545454545455,0,0,1,0,0,1,2,2,0
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,64195200000000000,47,3,25,0.4,0.2,0,0,0,1,0,1,2,2,0
43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,55641600000000000,73,4,275,0.27636363636363637,0.07272727272727272,0,0,1,0,0,1,0,0,0
38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,54604800000000000,59,4,90,0.3333333333333333,0.2222222222222222,0,0,1,0,0,1,2,2,0
80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,14083200000000000,62,2,1495,0.45953177257525085,0.16120401337792642,0,1,0,0,0,0,1,1,1
38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,67564800000000000,55,4,184,0.20108695652173914,0.375,0,0,0,1,0,1,2,2,1
72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,46224000000000000,55,2,981,0.5443425076452599,0.11824668705402651,0,1,0,0,0,0,1,1,0
22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,52272000000000000,55,3,67,0.5074626865671642,0.31343283582089554,0,1,0,0,0,1,2,2,0
69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,69552000000000000,72,1,1635,0.39021406727828745,0.08929663608562691,0,1,0,0,1,0,1,1,0
31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,22550400000000000,42,2,60,0.5,0.1,0,0,1,0,1,1,2,2,0
61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,21427200000000000,50,3,231,0.21212121212121213,0.05627705627705628,0,0,0,1,0,1,0,0,0
29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,15984000000000000,65,4,48,0.5,0.08333333333333333,0,1,0,0,0,1,2,2,0
33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,47692800000000000,62,3,99,0.494949494949495,0.10101010101010101,0,1,0,0,1,1,2,2,0
66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,38534400000000000,62,3,770,0.15064935064935064,0.00909090909090909,0,0,0,1,0,1,0,0,0
60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,59443200000000000,69,1,957,0.5088819226750261,0.16927899686520376,0,1,0,0,1,0,1,1,0
77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,19008000000000000,44,2,818,0.871638141809291,0.018337408312958436,0,0,1,0,0,0,1,1,0
69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,57888000000000000,39,1,925,0.5891891891891892,0.05837837837837838,0,0,0,1,1,0,1,1,1
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,51321600000000000,57,2,908,0.1486784140969163,0.14427312775330398,0,0,1,0,1,1,0,0,0
24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,34473600000000000,44,3,102,0.5490196078431373,0.16666666666666666,1,0,0,0,0,1,2,2,0
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,66700800000000000,49,3,576,0.14930555555555555,0.3159722222222222,0,1,0,0,0,1,0,0,0
37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,71452800000000000,79,2,317,0.6088328075709779,0.08832807570977919,0,1,0,0,0,0,2,2,0
65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,29116800000000000,51,3,461,0.38177874186550975,0.14316702819956617,0,0,0,1,0,1,0,0,0
44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,20131200000000000,50,4,37,0.21621621621621623,0.08108108108108109,0,0,1,0,0,1,2,2,0
30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,31449600000000000,51,3,70,0.42857142857142855,0.2857142857142857,0,1,0,0,0,1,2,2,0
75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,58406400000000000,73,2,930,0.513978494623656,0.07956989247311828,0,1,0,0,0,0,1,1,0
50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,42508800000000000,69,4,859,0.37834691501746215,0.15715948777648428,0,0,1,0,0,1,0,0,0
79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,86400000000000,59,1,1478,0.618403247631935,0.018944519621109608,0,1,0,0,1,0,1,1,0
35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,46742400000000000,76,1,390,0.22564102564102564,0.13076923076923078,0,0,1,0,1,0,0,0,0
32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,52531200000000000,41,2,52,0.21153846153846154,0.23076923076923078,0,0,0,0,0,0,2,2,1
38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,29721600000000000,56,3,137,0.5547445255474452,0.10218978102189781,0,1,0,0,0,1,2,2,0
82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,66182400000000000,45,2,1919,0.47837415320479415,0.10578426263679,0,1,0,0,0,0,1,1,1
16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,28080000000000000,54,4,68,0.6764705882352942,0.19117647058823528,0,1,0,0,0,1,2,2,0
29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,31795200000000000,60,4,25,0.16,0.32,0,1,0,0,0,1,2,2,0
55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,72144000000000000,73,3,1374,0.05822416302765648,0.02911208151382824,0,0,1,0,0,1,0,0,2
